meter_id,phase_type,timestamp,v1,v2,v3,i1,i2,i3,v_agg,i_agg,power_factor,energy_consumed_kwh,expected_energy_kwh,signal_strength_dbm,data_transmitted,tamper_flag,tamper_duration_hours,fault_flag,fault_type,fault_duration_hours,meter_status,reading_gap_minutes,location_id,feeder_id,transformer_id,band,tariff_per_kwh,total_vended_amount,expected_energy_from_vend
EKEDC_000002,three,2025-04-08 21:53:48.129455,211.6890869140625,238.520263671875,248.04751586914062,9.822094917297363,3.4002089500427246,17.18316650390625,232.75227,10.135157,0.89951104,146.33,178.57,-70.633,1,0,0,1,modem_disconnect,31,faulty,60,Ojo,FDR_200,DMG_4064,E,28,5000.0,178.57
EKEDC_000002,three,2025-04-08 22:53:48.129455,236.3249053955078,232.26834106445312,208.65765380859375,15.849440574645996,16.92195701599121,16.459020614624023,225.7503,16.41014,0.8669071,65.6,71.43,-48.51701,1,0,0,1,modem_disconnect,31,faulty,15,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-08 23:53:48.129455,230.7732391357422,218.41140747070312,221.2998809814453,14.685297966003418,18.973777770996094,12.900105476379395,223.49483,15.519727,0.894292,39.01,35.71,-46.917664,1,0,0,1,modem_disconnect,31,faulty,60,Ojo,FDR_200,DMG_4064,E,28,1000.0,35.71
EKEDC_000002,three,2025-04-09 00:53:48.129455,217.11773681640625,246.5956268310547,221.70603942871094,19.416772842407227,12.097986221313477,13.668930053710938,228.47314,15.06123,0.93905735,384.14,357.14,-52.426033,1,0,0,1,modem_disconnect,31,faulty,15,Ojo,FDR_200,DMG_4064,E,28,10000.0,357.14
EKEDC_000002,three,2025-04-09 01:53:48.129455,239.37353515625,233.75965881347656,229.6619873046875,20.89498519897461,16.43662452697754,19.989473342895508,234.26506,19.107027,0.8947361,60.32,71.43,-74.91301,1,0,0,1,modem_disconnect,31,faulty,30,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-09 02:53:48.129455,223.76487731933594,226.38462829589844,232.9049530029297,13.208748817443848,15.77553939819336,11.980598449707031,227.68481,13.654962,0.9177026,145.7,178.57,-89.7322,1,1,21,1,modem_disconnect,31,faulty,30,Ojo,FDR_200,DMG_4064,E,28,5000.0,178.57
EKEDC_000002,three,2025-04-09 03:53:48.129455,220.018310546875,210.2586669921875,219.86154174804688,18.18153190612793,7.389894008636475,19.65086555480957,216.71284,15.074097,0.88247275,310.57,357.14,-37.37777,1,1,21,1,modem_disconnect,31,faulty,60,Ojo,FDR_200,DMG_4064,E,28,10000.0,357.14
EKEDC_000002,three,2025-04-09 04:53:48.129455,237.2711944580078,212.56085205078125,239.52297973632812,13.508148193359375,14.324249267578125,18.85563087463379,229.78499,15.562675,0.98307675,143.01,178.57,-45.90359,1,1,21,1,modem_disconnect,31,faulty,30,Ojo,FDR_200,DMG_4064,E,28,5000.0,178.57
EKEDC_000002,three,2025-04-09 05:53:48.129455,240.17727661132812,225.7115936279297,224.23094177246094,10.207413673400879,18.36758041381836,18.896459579467773,230.03993,15.823817,0.8654259,654.18,714.29,-46.882328,1,1,21,1,modem_disconnect,31,faulty,60,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-09 06:53:48.129455,225.22569274902344,216.5853271484375,217.57774353027344,12.97181224822998,11.910911560058594,12.536312103271484,219.79626,12.473012,0.90417755,747.84,714.29,-36.799526,1,1,21,1,modem_disconnect,31,faulty,60,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-09 07:53:48.129455,239.29608154296875,230.11187744140625,245.2691192626953,6.839776515960693,19.640968322753906,11.609443664550781,238.2257,12.696729,0.82146114,318.31,357.14,-65.67544,1,1,21,1,modem_disconnect,31,faulty,60,Ojo,FDR_200,DMG_4064,E,28,10000.0,357.14
EKEDC_000002,three,2025-04-09 08:53:48.129455,231.91943359375,233.0641632080078,233.0846405029297,12.695963859558105,26.06943702697754,17.403194427490234,232.6894,18.722864,0.86245036,37.04,35.71,-37.59728,1,1,21,1,modem_disconnect,31,faulty,15,Ojo,FDR_200,DMG_4064,E,28,1000.0,35.71
EKEDC_000002,three,2025-04-09 09:53:48.129455,228.627197265625,226.76962280273438,237.6802215576172,19.504867553710938,9.32353401184082,15.457401275634766,231.02568,14.761935,0.8801523,65.54,71.43,-75.44262,1,1,21,1,modem_disconnect,31,faulty,15,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-09 10:53:48.129455,231.656494140625,227.20591735839844,222.60365295410156,23.02838706970215,21.641040802001953,16.048198699951172,227.15535,20.239208,1.0,14.79,17.86,-85.4796,1,1,21,1,modem_disconnect,31,faulty,15,Ojo,FDR_200,DMG_4064,E,28,500.0,17.86
EKEDC_000002,three,2025-04-09 11:53:48.129455,249.77630615234375,224.5978240966797,237.37167358398438,17.025611877441406,17.117841720581055,9.290384292602539,237.24861,14.477946,0.97233933,31.06,35.71,-96.36947,1,1,21,1,modem_disconnect,68,faulty,30,Ojo,FDR_200,DMG_4064,E,28,1000.0,35.71
EKEDC_000002,three,2025-04-09 12:53:48.129455,224.95982360839844,224.74212646484375,225.25917053222656,14.13011646270752,11.035808563232422,15.17060661315918,224.98705,13.445511,0.78464824,651.08,714.29,-66.560295,1,1,21,1,modem_disconnect,68,faulty,15,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-09 13:53:48.129455,232.6158447265625,225.9745330810547,236.20101928710938,18.47181510925293,17.06492042541504,17.027729034423828,231.59712,17.521488,0.87413853,336.23,357.14,-50.205944,1,1,21,1,modem_disconnect,68,faulty,60,Ojo,FDR_200,DMG_4064,E,28,10000.0,357.14
EKEDC_000002,three,2025-04-09 14:53:48.129455,239.23873901367188,240.98451232910156,203.5195770263672,12.548504829406738,7.100973129272461,25.841848373413086,227.91429,15.163775,0.95824397,145.34,178.57,-74.43039,1,1,21,1,modem_disconnect,68,faulty,60,Ojo,FDR_200,DMG_4064,E,28,5000.0,178.57
EKEDC_000002,three,2025-04-09 15:53:48.129455,231.3400421142578,218.7279510498047,239.17276000976562,11.56067180633545,11.548537254333496,8.624486923217773,229.7469,10.577899,0.8991758,379.1,357.14,-73.92108,1,1,21,1,modem_disconnect,68,faulty,30,Ojo,FDR_200,DMG_4064,E,28,10000.0,357.14
EKEDC_000002,three,2025-04-09 16:53:48.129455,232.34681701660156,224.38262939453125,209.24549865722656,14.482564926147461,13.293745994567871,14.340401649475098,221.99164,14.038903,0.96138376,355.33,357.14,-32.153057,1,1,21,1,modem_disconnect,68,faulty,30,Ojo,FDR_200,DMG_4064,E,28,10000.0,357.14
EKEDC_000002,three,2025-04-09 17:53:48.129455,220.2341766357422,228.31507873535156,236.00762939453125,15.9005708694458,26.79690933227539,13.811708450317383,228.18562,18.836395,0.89494437,64.12,71.43,-93.24081,1,1,31,1,modem_disconnect,48,faulty,30,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-09 18:53:48.129455,227.535888671875,232.36952209472656,228.59779357910156,8.473526954650879,11.184798240661621,11.264129638671875,229.50105,10.307485,0.83020884,699.51,714.29,-34.0645,1,1,31,1,modem_disconnect,48,faulty,15,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-09 19:53:48.129455,227.35435485839844,243.01708984375,248.0928497314453,24.003896713256836,18.299318313598633,10.193830490112305,239.4881,17.499016,0.9555194,354.42,357.14,-72.27719,1,1,31,1,modem_disconnect,48,faulty,30,Ojo,FDR_200,DMG_4064,E,28,10000.0,357.14
EKEDC_000002,three,2025-04-09 20:53:48.129455,228.28341674804688,238.5918731689453,241.2239990234375,17.849037170410156,12.164331436157227,16.13471794128418,236.0331,15.382695,0.8794925,34.94,35.71,-82.74199,1,1,31,1,modem_disconnect,48,faulty,30,Ojo,FDR_200,DMG_4064,E,28,1000.0,35.71
EKEDC_000002,three,2025-04-09 21:53:48.129455,236.82394409179688,238.75819396972656,236.38719177246094,16.88340187072754,17.02751350402832,19.213468551635742,237.32312,17.708128,0.88683933,29.32,35.71,-42.749924,1,1,31,1,modem_disconnect,48,faulty,30,Ojo,FDR_200,DMG_4064,E,28,1000.0,35.71
EKEDC_000002,three,2025-04-09 22:53:48.129455,213.60494995117188,213.93698120117188,232.89866638183594,23.39152717590332,11.661577224731445,14.859660148620605,220.14687,16.637589,0.8989215,60.76,71.43,-86.124214,1,1,31,1,modem_disconnect,48,faulty,30,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-09 23:53:48.129455,246.69754028320312,225.5170135498047,216.59861755371094,14.025117874145508,12.113300323486328,22.038516998291016,229.60439,16.058977,0.9311307,71.58,71.43,-67.477455,1,1,31,1,modem_disconnect,48,faulty,60,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-10 00:53:48.129455,221.54461669921875,225.59194946289062,227.54212951660156,22.86522102355957,19.303186416625977,22.560068130493164,224.8929,21.576159,0.9693916,71.12,71.43,-53.1769,1,1,31,1,modem_disconnect,48,faulty,60,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-10 01:53:48.129455,232.13844299316406,239.47227478027344,219.94894409179688,17.787965774536133,12.8857421875,12.990020751953125,230.5199,14.554576,0.89619744,697.86,714.29,-45.867485,1,1,31,1,modem_disconnect,48,faulty,15,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-10 02:53:48.129455,255.9585418701172,232.49801635742188,229.50546264648438,12.096418380737305,11.86133861541748,25.124507904052734,239.32068,16.360754,0.86117935,18.02,17.86,-84.889725,1,1,31,1,modem_disconnect,48,faulty,15,Ojo,FDR_200,DMG_4064,E,28,500.0,17.86
EKEDC_000002,three,2025-04-10 03:53:48.129455,236.03469848632812,241.06723022460938,233.63865661621094,16.94599723815918,12.138345718383789,13.669608116149902,236.91353,14.251317,0.88452166,58.55,71.43,-36.2839,1,1,31,1,modem_disconnect,48,faulty,60,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-10 04:53:48.129455,217.16128540039062,248.72625732421875,219.3710174560547,21.56515884399414,13.74977970123291,17.292749404907227,228.41951,17.535896,0.8826549,31.07,35.71,-41.60262,1,1,31,1,modem_disconnect,48,faulty,60,Ojo,FDR_200,DMG_4064,E,28,1000.0,35.71
EKEDC_000002,three,2025-04-10 05:53:48.129455,221.2269744873047,219.6377716064453,231.90982055664062,6.944866180419922,19.9694766998291,16.1414737701416,224.25818,14.351939,0.88690436,180.51,178.57,-64.74031,1,1,31,1,modem_disconnect,48,faulty,15,Ojo,FDR_200,DMG_4064,E,28,5000.0,178.57
EKEDC_000002,three,2025-04-10 06:53:48.129455,228.33486938476562,219.11032104492188,240.1408233642578,9.491077423095703,9.982012748718262,20.039819717407227,229.19533,13.17097,0.89412534,66.99,71.43,-44.18091,1,1,31,1,modem_disconnect,48,faulty,15,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-10 07:53:48.129455,226.3056182861328,219.9534454345703,246.44581604003906,15.193706512451172,16.63335418701172,9.192183494567871,230.90163,13.673081,0.8757141,743.71,714.29,-53.250973,1,1,31,1,modem_disconnect,48,faulty,15,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-10 08:53:48.129455,235.8875732421875,230.06007385253906,229.2299041748047,17.81307601928711,13.125741958618164,13.436169624328613,231.72585,14.791663,0.89194196,194.15,178.57,-30.230368,1,1,31,1,modem_disconnect,48,faulty,15,Ojo,FDR_200,DMG_4064,E,28,5000.0,178.57
EKEDC_000002,three,2025-04-10 09:53:48.129455,222.5366668701172,215.52696228027344,240.95921325683594,13.276529312133789,11.001078605651855,15.422211647033691,226.34094,13.233273,0.922246,621.65,714.29,-98.65614,1,1,31,1,modem_disconnect,71,faulty,15,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-10 10:53:48.129455,215.734130859375,242.74087524414062,235.5896759033203,13.837026596069336,29.94293212890625,15.361247062683105,231.3549,19.713736,0.89792264,69.98,71.43,-47.28054,1,1,31,1,modem_disconnect,71,faulty,15,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-10 11:53:48.129455,231.0814666748047,226.67430114746094,237.57872009277344,14.95499038696289,21.222570419311523,17.585674285888672,231.77815,17.921078,0.970608,16.38,17.86,-33.327362,1,1,31,1,modem_disconnect,71,faulty,60,Ojo,FDR_200,DMG_4064,E,28,500.0,17.86
EKEDC_000002,three,2025-04-10 12:53:48.129455,218.0753173828125,237.67799377441406,235.10557556152344,15.651069641113281,22.884016036987305,16.808032989501953,230.2863,18.447706,0.91130203,34.46,35.71,-69.08889,1,1,31,1,modem_disconnect,71,faulty,30,Ojo,FDR_200,DMG_4064,E,28,1000.0,35.71
EKEDC_000002,three,2025-04-10 13:53:48.129455,228.49365234375,234.60533142089844,212.07916259765625,5.919565677642822,4.030734062194824,12.61778450012207,225.05939,7.522695,0.8519505,61.59,71.43,-49.914913,1,1,31,1,modem_disconnect,71,faulty,15,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-10 14:53:48.129455,226.1095428466797,224.871337890625,238.99398803710938,5.533641338348389,14.95081615447998,4.295356273651123,229.99162,8.259938,0.9556651,579.26,714.29,-74.64121,1,1,31,1,modem_disconnect,71,faulty,60,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-10 15:53:48.129455,227.45957946777344,215.62060546875,239.4736785888672,14.077460289001465,13.31657600402832,16.4991512298584,227.51796,14.6310625,0.8876145,36.79,35.71,-33.830807,1,1,31,1,modem_disconnect,71,faulty,60,Ojo,FDR_200,DMG_4064,E,28,1000.0,35.71
EKEDC_000002,three,2025-04-10 16:53:48.129455,243.44723510742188,222.09278869628906,239.62266540527344,14.689520835876465,17.636537551879883,6.439088821411133,235.05424,12.921715,0.88315654,72.38,71.43,-31.126534,1,1,31,1,modem_disconnect,71,faulty,15,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-10 17:53:48.129455,229.10484313964844,234.93128967285156,235.14122009277344,19.424625396728516,11.665681838989258,15.811601638793945,233.05913,15.633969,0.96133167,745.58,714.29,-76.18373,1,1,31,1,modem_disconnect,71,faulty,15,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-10 18:53:48.129455,232.09854125976562,226.04176330566406,217.5354461669922,9.979360580444336,6.609823226928711,9.083812713623047,225.22527,8.557666,0.8374008,659.45,714.29,-62.485092,1,1,31,1,modem_disconnect,71,faulty,30,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-10 19:53:48.129455,247.33030700683594,220.29559326171875,237.89376831054688,10.651121139526367,16.340978622436523,10.278315544128418,235.17322,12.423472,0.9385891,37.96,35.71,-38.696507,1,1,31,1,modem_disconnect,71,faulty,15,Ojo,FDR_200,DMG_4064,E,28,1000.0,35.71
EKEDC_000002,three,2025-04-10 20:53:48.129455,221.05760192871094,217.2372589111328,232.447021484375,19.160297393798828,8.823439598083496,8.169722557067871,223.58063,12.051154,0.8901829,193.41,178.57,-52.991264,1,1,31,1,modem_disconnect,71,faulty,15,Ojo,FDR_200,DMG_4064,E,28,5000.0,178.57
EKEDC_000002,three,2025-04-10 21:53:48.129455,234.80787658691406,233.99705505371094,240.13037109375,6.295576095581055,13.222442626953125,13.018494606018066,236.31177,10.845505,0.97213316,778.59,714.29,-56.454197,1,1,31,1,modem_disconnect,71,faulty,60,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-10 22:53:48.129455,248.0741424560547,225.5486297607422,218.25306701660156,11.385736465454102,18.50788116455078,14.552099227905273,230.62529,14.815239,0.89936715,17.9,17.86,-93.09787,1,1,31,1,modem_disconnect,31,faulty,30,Ojo,FDR_200,DMG_4064,E,28,500.0,17.86
EKEDC_000002,three,2025-04-10 23:53:48.129455,222.33946228027344,234.6466522216797,224.78929138183594,10.662676811218262,18.177501678466797,14.300350189208984,227.25847,14.380177,0.91395587,64.88,71.43,-88.38437,1,1,31,1,modem_disconnect,31,faulty,15,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-11 00:53:48.129455,251.79693603515625,238.77639770507812,216.97994995117188,9.740018844604492,17.95244789123535,20.880826950073242,235.85109,16.1911,0.86840576,17.29,17.86,-33.759678,1,1,31,1,modem_disconnect,31,faulty,30,Ojo,FDR_200,DMG_4064,E,28,500.0,17.86
EKEDC_000002,three,2025-04-11 01:53:48.129455,227.7913818359375,222.05030822753906,222.49720764160156,15.86972713470459,10.421687126159668,12.738470077514648,224.11296,13.009961,0.8861238,321.31,357.14,-53.58416,1,0,0,1,modem_disconnect,31,faulty,60,Ojo,FDR_200,DMG_4064,E,28,10000.0,357.14
EKEDC_000002,three,2025-04-11 02:53:48.129455,235.97752380371094,236.3779754638672,226.88189697265625,17.602317810058594,18.70201301574707,14.391051292419434,233.07915,16.89846,0.9281638,17.34,17.86,-43.604843,1,0,0,1,modem_disconnect,31,faulty,60,Ojo,FDR_200,DMG_4064,E,28,500.0,17.86
EKEDC_000002,three,2025-04-11 03:53:48.129455,234.56185913085938,231.3125,254.38339233398438,14.36982536315918,11.61860466003418,15.054818153381348,240.08592,13.681083,0.96173435,383.0,357.14,-90.02894,1,0,0,1,modem_disconnect,43,faulty,15,Ojo,FDR_200,DMG_4064,E,28,10000.0,357.14
EKEDC_000002,three,2025-04-11 04:53:48.129455,208.47964477539062,233.65614318847656,236.3946990966797,16.34108543395996,11.852439880371094,7.191159248352051,226.17683,11.794895,0.8531087,30.24,35.71,-65.627914,0,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,1000.0,35.71
EKEDC_000002,three,2025-04-11 05:53:48.129455,231.68478393554688,244.21844482421875,203.8150177001953,18.250940322875977,23.230587005615234,6.61440372467041,226.57275,16.031977,0.89011276,342.47,357.14,-59.1276,1,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,10000.0,357.14
EKEDC_000002,three,2025-04-11 06:53:48.129455,236.3979034423828,230.41177368164062,234.38218688964844,8.358271598815918,15.028419494628906,12.741268157958984,233.73064,12.042653,0.9704089,68.79,71.43,-77.03759,1,0,0,1,modem_disconnect,43,faulty,15,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-11 07:53:48.129455,214.1934356689453,234.95870971679688,216.01126098632812,6.721096992492676,10.8111572265625,22.56475830078125,221.72115,13.36567,0.88548964,74.71,71.43,-42.12779,1,0,0,1,modem_disconnect,43,faulty,30,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-11 08:53:48.129455,213.06581115722656,235.50694274902344,237.62034606933594,18.2616024017334,18.624374389648438,18.187158584594727,228.73103,18.357712,0.884493,167.06,178.57,-33.41529,1,0,0,1,modem_disconnect,43,faulty,30,Ojo,FDR_200,DMG_4064,E,28,5000.0,178.57
EKEDC_000002,three,2025-04-11 09:53:48.129455,235.7869873046875,248.68711853027344,228.1802215576172,22.19144058227539,8.002629280090332,18.18948745727539,237.55145,16.127851,0.8712337,63.66,71.43,-68.10714,1,0,0,1,modem_disconnect,43,faulty,15,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-11 10:53:48.129455,215.31793212890625,259.53076171875,214.21226501464844,13.299480438232422,16.9260196685791,16.777820587158203,229.687,15.667773,0.8597264,58.23,71.43,-31.882671,1,0,0,1,modem_disconnect,43,faulty,15,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-11 11:53:48.129455,243.99530029296875,226.2213897705078,221.48944091796875,13.882308006286621,13.692235946655273,12.200920104980469,230.56871,13.258488,0.7956744,34.2,35.71,-63.05301,1,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,1000.0,35.71
EKEDC_000002,three,2025-04-11 12:53:48.129455,214.018798828125,215.35226440429688,233.2330322265625,14.835597038269043,14.942410469055176,16.439573287963867,220.86804,15.405861,0.8824769,173.47,178.57,-53.256977,1,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,5000.0,178.57
EKEDC_000002,three,2025-04-11 13:53:48.129455,220.3816375732422,252.5482635498047,227.0307159423828,10.426722526550293,22.286802291870117,17.403400421142578,233.3202,16.70564,0.8987689,193.03,178.57,-74.67525,1,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,5000.0,178.57
EKEDC_000002,three,2025-04-11 14:53:48.129455,229.60928344726562,237.1684112548828,247.0127410888672,16.110139846801758,6.568554878234863,16.032100677490234,237.93016,12.903599,0.9281626,712.46,714.29,-85.09307,1,0,0,1,modem_disconnect,43,faulty,30,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-11 15:53:48.129455,252.25857543945312,229.15553283691406,214.89694213867188,17.828327178955078,16.774669647216797,11.036848068237305,232.10368,15.213283,0.8900923,15.79,17.86,-63.371067,1,0,0,1,modem_disconnect,43,faulty,15,Ojo,FDR_200,DMG_4064,E,28,500.0,17.86
EKEDC_000002,three,2025-04-11 16:53:48.129455,238.23374938964844,241.12986755371094,225.2643585205078,17.986967086791992,7.890582084655762,18.04173469543457,234.87599,14.63976,0.8010006,359.27,357.14,-80.26689,1,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,10000.0,357.14
EKEDC_000002,three,2025-04-11 17:53:48.129455,237.19529724121094,227.29266357421875,230.4207000732422,16.232622146606445,-1.0534939765930176,12.600855827331543,231.63623,9.2599945,0.7931089,72.81,71.43,-43.74478,1,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
EKEDC_000002,three,2025-04-11 18:53:48.129455,216.81973266601562,237.41574096679688,228.64520263671875,18.598852157592773,3.402520179748535,5.201055526733398,227.62689,9.067476,0.8944319,688.32,714.29,-77.19304,1,0,0,1,modem_disconnect,43,faulty,30,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-11 19:53:48.129455,239.9511260986328,234.80165100097656,222.74996948242188,22.58095359802246,12.695345878601074,23.62814712524414,232.50092,19.634815,0.9176355,154.23,178.57,-58.904625,1,0,0,1,modem_disconnect,43,faulty,30,Ojo,FDR_200,DMG_4064,E,28,5000.0,178.57
EKEDC_000002,three,2025-04-11 20:53:48.129455,220.26296997070312,238.3828887939453,245.6934814453125,12.456533432006836,22.749513626098633,10.841796875,234.77979,15.349281,0.92061585,650.22,714.29,-72.398544,1,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-11 21:53:48.129455,238.9213409423828,222.73822021484375,245.72572326660156,15.376177787780762,10.784873008728027,14.637984275817871,235.79509,13.599678,0.8833403,605.49,714.29,-32.656174,1,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-11 22:53:48.129455,233.80918884277344,243.13734436035156,234.35752868652344,11.949247360229492,10.570219039916992,17.314233779907227,237.10136,13.277901,0.892975,754.61,714.29,-79.12844,1,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-11 23:53:48.129455,216.79473876953125,231.43698120117188,243.60791015625,8.936758041381836,22.595901489257812,11.597809791564941,230.6132,14.376823,0.83162576,334.02,357.14,-62.642597,1,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,10000.0,357.14
EKEDC_000002,three,2025-04-12 00:53:48.129455,232.74635314941406,225.76986694335938,226.91127014160156,24.76868438720703,5.458626747131348,6.547836780548096,228.47583,12.258382,0.9126703,29.5,35.71,-62.56407,1,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,1000.0,35.71
EKEDC_000002,three,2025-04-12 01:53:48.129455,220.3865966796875,231.5340118408203,244.9470672607422,4.725943565368652,12.326677322387695,18.995454788208008,232.28923,12.016025,0.95582414,178.71,178.57,-77.87847,1,0,0,1,modem_disconnect,43,faulty,30,Ojo,FDR_200,DMG_4064,E,28,5000.0,178.57
EKEDC_000002,three,2025-04-12 02:53:48.129455,233.7787628173828,231.78688049316406,246.28294372558594,11.46457576751709,7.940474987030029,20.900243759155273,237.28285,13.435098,0.76712304,154.43,178.57,-78.729225,1,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,5000.0,178.57
EKEDC_000002,three,2025-04-12 03:53:48.129455,226.14553833007812,233.5917205810547,223.4936065673828,22.38946533203125,15.889891624450684,15.878593444824219,227.7436,18.05265,0.97179407,297.97,357.14,-64.7883,1,0,0,1,modem_disconnect,43,faulty,15,Ojo,FDR_200,DMG_4064,E,28,10000.0,357.14
EKEDC_000002,three,2025-04-12 04:53:48.129455,228.88906860351562,218.69558715820312,213.35562133789062,14.965575218200684,8.983111381530762,18.22582244873047,220.31343,14.058169,0.8954275,18.8,17.86,-53.110016,1,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,500.0,17.86
EKEDC_000002,three,2025-04-12 05:53:48.129455,234.0106658935547,235.31053161621094,230.10003662109375,12.859951972961426,14.462158203125,22.594148635864258,233.14043,16.638754,0.89936477,18.55,17.86,-76.21959,1,0,0,1,modem_disconnect,43,faulty,15,Ojo,FDR_200,DMG_4064,E,28,500.0,17.86
EKEDC_000002,three,2025-04-12 06:53:48.129455,225.67616271972656,232.0070343017578,243.12855529785156,16.38929557800293,10.323580741882324,4.058670520782471,233.60393,10.257182,0.84132284,18.17,17.86,-56.944717,1,0,0,1,modem_disconnect,43,faulty,15,Ojo,FDR_200,DMG_4064,E,28,500.0,17.86
EKEDC_000002,three,2025-04-12 07:53:48.129455,235.16482543945312,232.3366241455078,222.22634887695312,23.31664276123047,8.193219184875488,15.06025505065918,229.90926,15.523372,0.82916594,691.6,714.29,-64.62271,1,0,0,1,modem_disconnect,43,faulty,30,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-12 08:53:48.129455,245.86581420898438,207.6187744140625,234.19830322265625,18.0755615234375,15.161564826965332,10.355406761169434,229.22762,14.530845,0.8545881,292.31,357.14,-58.806633,1,0,0,1,modem_disconnect,43,faulty,15,Ojo,FDR_200,DMG_4064,E,28,10000.0,357.14
EKEDC_000002,three,2025-04-12 09:53:48.129455,218.14620971679688,236.0770263671875,245.37635803222656,12.141105651855469,8.877715110778809,22.535865783691406,233.19987,14.5182295,0.870995,763.41,714.29,-50.257717,1,0,0,1,modem_disconnect,43,faulty,15,Ojo,FDR_200,DMG_4064,E,28,20000.0,714.29
EKEDC_000002,three,2025-04-12 10:53:48.129455,247.87744140625,233.89691162109375,234.67555236816406,18.08298110961914,12.367303848266602,3.534956455230713,238.81664,11.328414,0.80896163,59.89,71.43,-71.15574,1,0,0,1,modem_disconnect,43,faulty,60,Ojo,FDR_200,DMG_4064,E,28,2000.0,71.43
